Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
126843000.0,64716289.0,62126711.0,9.5,7.7,9.0,31.39529,4.947106,5.358716,21.5572,4.75,4968359152795.66,2.54022205883135,71875508579.2071,75413746752.8068,8299.40950624,3.7,80.6737656342559,77.72,84.6,101.51146058531315,33.21782297364581,93.34517165078628,2000,Japan
126631000.0,64573918.0,62057082.0,9.4,7.8,9.0,31.86419,5.217257,5.758443,22.14666,4.7,4635982020564.97,-0.954026845047466,56921094398.1793,73065871700.9928,8147.38887002393,3.66,80.61843811738,77.1,83.99,104.320327758789,46.8638801574707,104.859527587891,1999,Japan
126400000.0,64422022.0,61977978.0,9.6,7.5,9.0,32.2217,5.29566,5.966551,22.78214,4.1,4098362688659.34,-2.00131097714817,50613687652.5055,65708569142.6876,8003.95569620253,3.82,79.3987296563773,77.16,84.01,105.037727355957,45.2566986083984,107.797218322754,1998,Japan
126057000.0,64215272.0,61841728.0,9.5,7.3,8.913544668587896,33.2618,5.364807,6.018121,24.26506,3.4,4492449998031.88,-0.0850142773118847,58962303868.195,68640720699.0528,7991.00406958757,3.82,80.3585871503862,77.19,83.82,105.445770263672,33.21782297364581,93.34517165078628,1997,Japan
125757000.0,64033555.0,61723445.0,9.7,7.2,8.913544668587896,33.42627,5.51425,6.252422,24.67598,3.4,4923393495138.77,2.31377121875521,59363449159.0398,81409972391.4377,7835.41274044387,3.58,81.2193281130974,77.01,83.59,105.785926818848,33.21782297364581,93.34517165078628,1996,Japan
125472000.0,63859897.0,61612103.0,9.6,7.4,8.913544668587896,33.69616,5.706734,6.493791,25.10155,3.2,5545564892181.15,3.23769071386448,47119071117.1142,91226221465.393,7693.69261667942,3.69,81.4754979108445,76.38,82.85,106.050399780273,39.7703018188477,93.34517165078628,1995,Japan
11285869.0,5438954.0,5846915.0,20.700378250591015,6.343086682427107,10.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,17.874,47451499859.1549,1.1851792829892964,-505774647.887324,2214889436.61972,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,101.51146058531315,36.0088081359863,93.34517165078628,2022,Jordan
11148278.0,5368124.0,5780154.0,21.95,3.868,10.0,17.63547,3.246251,1.026678,6.493318,18.444,45116317042.2535,1.1851792829892964,-231690140.84507,2096213661.97183,3671.529454986526,20.82783034257749,78.3627517306781,72.128,76.773,101.51146058531315,33.4914512634277,93.34517165078628,2021,Jordan
10928721.0,5257946.0,5670775.0,22.265,3.475,10.0,17.57436,3.304796,1.047514,6.825064,19.21,43579916197.1831,1.1851792829892964,-123802816.901408,2008276056.33803,3671.529454986526,11.04,78.3627517306781,72.987,77.772,101.51146058531315,32.668529510498,93.34517165078628,2020,Jordan
10698683.0,5143078.0,5555605.0,22.6,3.148,10.0,18.43838,3.356185,1.05459,6.709314,16.8,44503005774.6479,1.1851792829892964,8028169.01408451,1945643661.97183,3671.529454986526,8.46,78.3627517306781,73.894,78.506,101.51146058531315,31.5987300872803,93.34517165078628,2019,Jordan
10459865.0,5024292.0,5435573.0,22.999,3.15,10.0,19.65595,3.742369,0.8816051,6.340733,18.26,43370860704.2254,1.1851792829892964,-199436619.71831,1900009718.30986,3671.529454986526,7.17,78.3627517306781,73.677,78.172,101.51146058531315,32.306568145752,93.34517165078628,2018,Jordan
10215381.0,4902956.0,5312425.0,23.377,3.155,10.0,20.14924,3.375154,0.9451252,6.872093,18.12,41608435915.493,1.1851792829892964,-206816901.408451,1848246901.40845,3671.529454986526,5.26,78.3627517306781,73.46,77.831,101.51146058531315,28.4306602478027,93.34517165078628,2017,Jordan
9964656.0,4778804.0,5185852.0,23.708,3.169,10.0,20.51855,3.42837,0.9529788,7.141064,15.28,39892551126.7606,1.1851792829892964,-305647605.633803,1797694507.04225,3671.529454986526,4.67,78.3627517306781,73.222,77.485,101.51146058531315,31.6559906005859,93.34517165078628,2016,Jordan
9494246.0,4549538.0,4944708.0,24.441,3.169,10.0,20.99596,3.468973,0.9534782,7.389538,13.08,38587017887.3239,1.1851792829892964,-433154929.577465,1694845492.95775,3671.529454986526,3.19,78.3627517306781,73.03,77.268,101.51146058531315,33.2689094543457,93.34517165078628,2015,Jordan
8658026.0,4160394.0,4497632.0,25.398,3.361,10.0,21.48846,3.499667,0.9628664,7.691293,11.9,36847643521.1268,1.1851792829892964,-416681690.140845,1462278309.85915,1921.10765202137,3.1,97.6084466505233,72.796,77.061,87.5580368041992,33.21782297364581,83.9040679931641,2014,Jordan
7694814.0,3725930.0,3968884.0,26.207,3.592,10.0,21.96126,3.531548,1.012542,8.328663,12.6,34454440140.8451,1.1851792829892964,-338591549.295775,1234509014.08451,2052.9411107273,3.12,97.6182683884871,72.565,76.839,90.2820281982422,33.21782297364581,88.1560516357422,2013,Jordan
7211863.0,3507157.0,3704706.0,27.018,3.596,10.0,22.46786,3.540144,1.065877,9.071959,12.2,31634561690.1408,1.1851792829892964,-388028169.014085,1045560000.0,2151.31651835316,2.91,97.3210912123282,72.399,76.605,86.6946487426758,43.5532913208008,93.34517165078628,2012,Jordan
7109980.0,3455782.0,3654198.0,27.84,3.597,10.0,23.06503,3.546764,1.086358,9.708974,12.9,29524149154.9296,1.1851792829892964,-264507042.253521,1034822394.3662,1990.30095724601,3.0,95.9931145477045,72.26,76.378,86.4114990234375,36.9979705810547,80.8159713745117,2011,Jordan
6931258.0,3367031.0,3564227.0,28.605,3.604,10.0,23.59529,3.559568,1.093261,10.26107,12.5,27133804225.3521,1.1851792829892964,-214647887.323944,970085352.112676,1933.27098774854,2.95,97.3474025462097,72.117,76.128,85.6065063476562,37.1989288330078,93.34517165078628,2010,Jordan
6780493.0,3291871.0,3488622.0,29.044,3.611,10.0,24.2294,3.557925,1.108599,10.8822,12.9,24537876056.338,1.1851792829892964,375492957.746479,794219859.15493,1842.34391216096,2.78,97.9626652206985,71.972,75.86,101.51146058531315,40.870548248291,93.34517165078628,2009,Jordan
6632873.0,3218237.0,3414636.0,29.399,3.621,10.0,24.68505,3.622967,1.129612,11.47871,12.7,22658730357.2361,1.1851792829892964,411601758.600571,651959712.628417,1826.35789951051,2.74,98.005353818723,71.818,75.578,84.8336410522461,39.9050712585449,83.6657867431641,2008,Jordan
6473457.0,3138904.0,3334553.0,29.085,3.625,10.0,25.00985,3.706817,1.188822,12.3095,13.1,17110442866.6243,1.1851792829892964,575740669.026078,433145417.584293,1724.58085378493,2.32,98.4101189532425,71.654,75.29,83.3400726318359,37.1591186523438,82.9204330444336,2007,Jordan
6075548.0,2943987.0,3131561.0,28.729,3.635,10.0,25.21111,3.828215,1.175649,12.53476,14.0,15056981664.3159,1.1851792829892964,454160789.844852,388998589.562764,1655.65311968566,2.28,97.8953843693602,71.48,74.993,90.3533782958984,39.425910949707,86.8420028686523,2006,Jordan
5678534.0,2749639.0,2928895.0,28.605,3.645,10.0,25.44684,3.968251,1.221314,13.27053,14.8,12588998589.5628,1.1851792829892964,337094499.294781,347249647.390691,1602.52628583363,1.69,97.8982581394941,71.264,74.781,90.8984527587891,40.2474098205566,90.0989837646484,2005,Jordan
5532423.0,2677114.0,2855309.0,28.785,3.643,10.0,25.81162,4.114455,1.303386,14.21509,14.578,11411706629.055,1.1851792829892964,273624823.695346,285049365.303244,1565.31776402491,1.83,97.6744945271771,71.117,74.604,91.6969375610352,40.8914489746094,89.0837631225586,2004,Jordan
5396117.0,2608615.0,2787502.0,29.068,3.655,10.0,23.24831,4.048262,1.271096,13.37116,14.5,10195627644.5698,1.1851792829892964,129901269.393512,251480959.09732,1452.34063679494,1.98,96.9636496204755,70.928,74.393,92.1428985595703,36.4936904907227,90.547492980957,2003,Jordan
5275532.0,2546539.0,2728993.0,29.024,3.67,10.0,21.12162,3.933903,1.254983,12.76005,15.3,9582512830.86809,1.1851792829892964,68970397.031123,210014153.740986,1412.74851522083,2.09,97.9818805227576,70.724,74.166,92.5189514160156,32.5957489013672,90.0665664672852,2002,Jordan
5163310.0,2487807.0,2675503.0,29.153,3.689,10.0,20.62398,4.074653,1.295719,12.47391,14.7,8975812449.11407,1.1851792829892964,161639943.219899,175321509.094533,1337.90146243398,2.12,98.0008486268147,70.528,73.939,101.51146058531315,33.21782297364581,93.34517165078628,2001,Jordan
5056174.0,2431055.0,2625119.0,29.659,3.724,10.0,20.36461,4.208073,1.363751,12.58972,13.7,8460789844.8519,1.1851792829892964,100423131.170663,170521861.777151,1306.52149233788,2.09,98.4559406997705,70.313,73.696,92.8527908325195,29.3279304504395,93.7699127197266,2000,Jordan
4950775.0,2374837.0,2575938.0,30.551,3.769,10.0,20.32213,4.292285,1.394203,12.62916,13.708,8149929478.13822,1.1851792829892964,-154412834.978843,163469675.599436,1270.71014134151,2.18,98.5394047244833,70.109,73.453,93.1974411010742,33.21782297364581,92.8020095825195,1999,Jordan
4844403.0,2318089.0,2526314.0,31.479,3.819,10.0,20.42585,4.371307,1.411341,12.73938,13.704,7912270803.94922,1.1851792829892964,-137929055.007052,204090267.983075,1248.03819995983,2.19,98.5627864030088,69.919,73.203,93.6469421386719,33.21782297364581,93.34517165078628,1998,Jordan
4733665.0,2259564.0,2474101.0,32.784,3.875,8.913544668587896,20.52967,4.442595,1.433244,12.87201,13.685,7245839210.15515,1.1851792829892964,-208513681.241185,209167842.03103,1188.08576441299,2.13,98.5726167399318,69.766,72.946,101.51146058531315,23.6230392456055,93.34517165078628,1997,Jordan
4608676.0,2195847.0,2412829.0,33.971,3.936,8.913544668587896,20.68145,4.511226,1.444845,13.00271,13.7,6927503526.09309,1.1851792829892964,-300987306.06488,223695345.557123,1185.15599708029,2.18,98.5859198318575,69.613,72.671,96.462890625,20.8903007507324,97.4929885864258,1996,Jordan
4458195.0,2123362.0,2334833.0,34.843,3.993,8.913544668587896,20.91786,4.552168,1.44087,13.11433,14.6,6727597031.96347,1.1851792829892964,-278396118.721461,248002283.105023,1141.26905619875,2.21,98.5536727051579,69.446,72.437,97.9494018554688,18.8796501159668,93.34517165078628,1995,Jordan
19621972.0,10179087.0,9442885.0,20.700378250591015,6.343086682427107,9.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,5.008,220623001966.686,1.1851792829892964,-26680227058.5551,11448005389.3712,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,100.911262512207,33.21782297364581,103.160285949707,2022,Kazakhstan
19000988.0,9864589.0,9136399.0,23.5,9.61,9.0,21.17777,15.04865,13.9424,12.2433,5.162,197112255360.612,1.1851792829892964,-24188943146.81,9914750268.54423,3671.529454986526,20.82783034257749,78.3627517306781,66.33,74.03,100.474800109863,33.21782297364581,97.0019683837891,2021,Kazakhstan
18755666.0,9743042.0,9012624.0,22.76,8.6,9.0,20.6257,15.47029,14.23944,11.99314,4.89,171082365723.326,-0.26484673816033,-15072696618.4234,9223533974.78328,3671.529454986526,1.78,78.3627517306781,67.09,75.53,101.783714294434,64.8498611450195,100.877517700195,2020,Kazakhstan
18513673.0,9623458.0,8890215.0,21.73,7.19,9.0,20.62079,15.60106,14.49017,12.07031,4.8,181667185041.48,5.07194462874156,-22692622335.9921,8113866809.62566,3671.529454986526,1.85,78.3627517306781,68.82,77.3,101.622047424316,59.5819778442383,98.4228668212891,2019,Kazakhstan
18276452.0,9508427.0,8768025.0,21.77,7.14,9.0,20.52759,16.32204,15.25784,11.9371,4.85,179339977517.062,-1.37178801410151,-22061297866.5384,7883530933.3804,3671.529454986526,1.88,78.3627517306781,68.84,77.19,100.529808044434,53.5158615112305,101.419227600098,2018,Kazakhstan
18037776.0,9393052.0,8644724.0,21.64,7.15,9.0,20.43049,16.9415,15.89094,11.8586,4.9,166805788966.78,2.17156505954847,-18148498734.7711,7534591699.90055,3671.529454986526,2.01,78.3627517306781,68.72,76.92,100.884269714355,51.0654792785645,99.6095886230469,2017,Kazakhstan
17794055.0,9275967.0,8518088.0,22.52,7.37,9.0,20.41689,17.51076,16.51489,11.82397,4.96,137278320084.171,-3.65868618773939,-13450300000.0,6254406125.7891,3671.529454986526,2.07,78.3627517306781,67.99,76.61,100.174667358398,48.6869697570801,99.314811706543,2016,Kazakhstan
17542806.0,9154230.0,8388576.0,22.71,7.46,9.0,20.56165,18.01286,17.21496,11.72212,4.93,184388404428.843,2.36494834759719,-11617898253.5686,8685703225.4185,3671.529454986526,1.72,78.3627517306781,67.49,76.26,100.50122833252,49.0316352844238,100.46361541748,2015,Kazakhstan
17288285.0,9029052.0,8259233.0,23.1,7.65,9.0,20.26603,20.9803,20.17873,12.09028,5.06,221415614007.347,4.65968837995968,-22701104223.0386,9586305166.72091,5600.20846486508,1.34,99.1739073129022,66.9,75.82,100.797012329102,51.7116203308105,102.490600585938,2014,Kazakhstan
17035551.0,8904871.0,8130680.0,22.73,8.0,9.0,19.82475,24.19434,23.33766,12.36806,5.2,236634603927.583,9.35759273596477,-25147705509.9011,10656947221.3853,5345.46842658626,1.16,99.1926577444612,65.91,75.23,101.403259277344,53.467830657959,101.626678466797,2013,Kazakhstan
16792090.0,8784512.0,8007578.0,22.7,8.54,9.0,19.3824,25.53955,25.09902,11.78009,5.29,207998568865.789,6.21714507240718,-28117100000.3353,8919665353.3406,5180.65351007528,1.33,98.8764539452321,64.74,74.29,102.177581787109,54.5530891418457,102.201606750488,2012,Kazakhstan
16557202.0,8668253.0,7888949.0,22.51,8.72,9.0,18.96381,26.45394,26.34702,11.58209,5.39,192626464179.147,13.1975641624476,-27745093692.4608,9610084515.04734,4892.73489566655,1.38,98.9338316937763,63.85,73.57,103.814361572266,50.9489822387695,107.454711914062,2011,Kazakhstan
16321872.0,8552137.0,7769735.0,22.53,8.95,9.0,18.71557,28.28287,27.51049,11.58171,5.77,148047348240.643,7.93627784637083,-19375600000.0,6677716399.17207,4728.01159082733,1.38,98.7850527606803,63.55,73.41,103.275779724121,47.3441276550293,101.148681640625,2010,Kazakhstan
16092822.0,8438381.0,7654441.0,22.14,8.88,9.0,18.63881,29.01663,28.46972,11.26083,6.55,115308687201.97,0.966209504608969,-12417502805.9391,7087892381.74872,4447.32440338929,1.31,99.0536753611032,63.55,73.25,103.094879150391,33.21782297364581,100.092239379883,2009,Kazakhstan
15776938.0,8277191.0,7499747.0,22.75,9.74,9.0,18.9236,30.16016,29.23262,11.65295,6.63,133441649221.732,3.04052360562601,-19375305368.9759,7093495521.58159,4658.57189779157,1.15,98.9466037970788,61.9,72.4,103.332176208496,33.21782297364581,102.646980285645,2008,Kazakhstan
15484192.0,8126518.0,7357674.0,20.79,10.22,9.0,18.92106,31.22453,29.80356,12.08551,7.26,104849915343.555,28.3145646320058,-12945703520.7561,5934810865.94361,4487.28613026757,1.83,98.8877291953337,60.7,72.3,101.430480957031,33.21782297364581,100.098541259766,2007,Kazakhstan
15308085.0,8035070.0,7273015.0,19.71,10.27,9.0,18.44127,31.53509,30.23145,11.65182,7.79,81003864915.543,16.5109375797107,-9350097733.85047,4451838647.59127,4261.21229402633,2.13,98.8473132575865,60.6,72.0,101.16813659668,56.3105812072754,100.997711181641,2006,Kazakhstan
15147029.0,7949337.0,7197692.0,18.42,10.37,9.0,18.00536,32.40524,31.39035,11.00342,8.13,57123671733.8952,6.28475484132333,-5555500000.0,3638505418.42264,4012.07391891836,2.09,98.6710872168567,60.3,71.8,101.975433349609,33.21782297364581,103.589126586914,2005,Kazakhstan
15012984.0,7877124.0,7135860.0,18.19,10.14,9.0,17.40928,33.50135,32.03298,10.47928,8.4,43151647002.6096,6.89311726458777,-2720700000.0,3073673686.91881,3859.19281603178,1.89,98.9616469337319,60.6,72.0,102.333023071289,33.21782297364581,103.623382568359,2004,Kazakhstan
14909019.0,7820477.0,7088542.0,16.63,10.41,9.0,16.96133,35.25403,34.07275,10.23691,8.78,30833692831.3955,13.9613982972466,-1604199642.76761,2424208456.1343,3768.79256777391,2.28,98.5109582413509,60.5,71.5,101.23616027832,33.21782297364581,97.7914733886719,2003,Kazakhstan
14858948.0,7791988.0,7066960.0,15.29,10.05,9.0,16.28284,35.47824,34.71146,9.753222,9.33,24636598581.0204,5.77676666742077,-984800214.423571,1969920026.09617,3558.32727862026,2.77,97.9344245281419,60.7,71.6,100.623916625977,33.21782297364581,96.6513671875,2002,Kazakhstan
14858335.0,7788399.0,7069936.0,14.91,9.95,9.0,16.33577,35.51979,34.23594,9.781909,10.43,22152689129.5583,21.6267383197457,-1094399751.25367,1932784879.8578,3512.03550061296,2.41,97.4845933171946,60.5,71.3,99.931396484375,33.21782297364581,95.6444702148438,2001,Kazakhstan
14883626.0,7797374.0,7086252.0,14.92,10.06,9.0,16.20558,36.18422,34.69468,9.791101,12.75,18291990619.137,-6.26555735098093,-1138999732.87993,1483623827.39212,3169.52334061606,2.5,97.2521223441322,60.2,71.2,98.0913772583008,32.0638694763184,93.8481292724609,2000,Kazakhstan
14928374.0,7815477.0,7112897.0,14.57,9.87,9.0,16.11768,36.50247,34.7798,9.863579,13.46,16870817134.7297,1.1851792829892964,-551699846.055165,1667907800.42949,2838.35332635691,1.79,97.6115925419503,60.6,70.9,97.8677368164062,24.4951400756836,93.34517165078628,1999,Kazakhstan
15071640.0,7877753.0,7193887.0,14.75,10.24,9.0,16.2243,36.44812,34.65,9.995625,13.13,22135245413.137,1.1851792829892964,-297499873.994296,1896059767.57056,2948.7169279521,1.54,97.6379707818116,59.0,70.4,95.2110137939453,33.21782297364581,92.6247329711914,1998,Kazakhstan
15334405.0,7997170.0,7337235.0,15.15,10.44,8.913544668587896,16.44059,36.34801,34.59251,10.16216,13.01,22165932062.966,3.00296991031468,-305500000.6628,2528418889.80944,3173.64775483627,1.67,97.370357361549,58.4,69.9,94.942626953125,33.21782297364581,95.0779571533203,1997,Kazakhstan
15578227.0,8108311.0,7469916.0,16.25,10.66,8.913544668587896,16.5873,36.31053,34.50559,10.33146,12.96,21035357832.6977,-3.90355740164721,-213399894.012184,2556249319.00352,3636.54991033318,1.63,97.194615948708,58.0,69.7,94.8656005859375,29.7491302490234,93.34517165078628,1996,Kazakhstan
15816243.0,8220169.0,7596074.0,17.46,10.66,8.913544668587896,16.77128,36.26533,34.46803,10.51842,10.98,20374302652.3819,-13.9202612005654,-141100000.200892,2512026421.3637,4040.97230928989,1.58,97.2604324777216,58.0,69.4,94.6112899780273,33.8088989257812,96.2937469482422,1995,Kazakhstan
26069416.0,13164297.0,12905119.0,20.700378250591015,6.343086682427107,12.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,2.962,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,101.51146058531315,33.21782297364581,93.34517165078628,2022,"Korea, Dem. People’s Rep."
25971909.0,13127524.0,12844385.0,13.24,9.313,12.0,14.18364,43.50682,46.25982,10.96163,3.213,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,20.82783034257749,78.3627517306781,70.831,75.743,101.51146058531315,33.21782297364581,93.34517165078628,2021,"Korea, Dem. People’s Rep."
25867467.0,13089212.0,12778255.0,13.333,9.078,12.0,13.83884,44.1608,46.87415,10.86422,3.064,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,12.7,78.3627517306781,70.793,75.725,101.51146058531315,33.21782297364581,93.34517165078628,2020,"Korea, Dem. People’s Rep."
25755441.0,13047567.0,12707874.0,13.487,8.878,12.0,13.55366,44.59348,47.98135,10.57249,2.783,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,11.31,78.3627517306781,70.625,75.7,101.51146058531315,33.21782297364581,93.34517165078628,2019,"Korea, Dem. People’s Rep."
25638149.0,13003192.0,12634957.0,13.488,8.721,12.0,13.58741,45.06438,48.50804,10.7068,2.808,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,13.19,78.3627517306781,70.307,75.632,93.1532287597656,27.2090396881104,93.34517165078628,2018,"Korea, Dem. People’s Rep."
